BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE
202011,1,0,202011,IOWA,19,2020,November,Drought
202011,1,0,202011,IOWA,19,2020,November,Drought
202011,1,0,202011,NEBRASKA,31,2020,November,Drought
202009,1,0,202009,NEW MEXICO,35,2020,September,Drought
202009,1,0,202009,NEW MEXICO,35,2020,September,Drought
202009,1,0,202009,NEW MEXICO,35,2020,September,Drought
202009,1,0,202009,TEXAS,48,2020,September,Drought
202011,3,0,202011,KANSAS,20,2020,November,Drought
202008,11,0,202008,TEXAS,48,2020,August,Drought
202008,11,0,202008,TEXAS,48,2020,August,Drought
202011,3,0,202011,KANSAS,20,2020,November,Drought
202011,1,0,202011,NEBRASKA,31,2020,November,Drought
202011,3,0,202011,KANSAS,20,2020,November,Drought
202011,1,0,202011,NEBRASKA,31,2020,November,Drought
202011,1,0,202011,NEBRASKA,31,2020,November,Drought
202011,1,0,202011,NEBRASKA,31,2020,November,Drought
202011,1,0,202011,NEBRASKA,31,2020,November,Drought
202011,1,0,202011,NEBRASKA,31,2020,November,Drought
202011,1,0,202011,NEBRASKA,31,2020,November,Drought
202011,1,0,202011,NEBRASKA,31,2020,November,Drought
202011,1,0,202011,NEBRASKA,31,2020,November,Drought
202011,1,0,202011,NEBRASKA,31,2020,November,Drought
202011,1,0,202011,NEBRASKA,31,2020,November,Drought
202011,1,0,202011,NEBRASKA,31,2020,November,Drought
202011,1,0,202011,NEBRASKA,31,2020,November,Drought
202011,1,0,202011,NEBRASKA,31,2020,November,Drought
202008,1,0,202008,MAINE,23,2020,August,Drought
202008,1,0,202008,TEXAS,48,2020,August,Drought
202008,1,0,202008,TEXAS,48,2020,August,Drought
202011,1,0,202011,NEBRASKA,31,2020,November,Drought
202011,1,0,202011,MINNESOTA,27,2020,November,Drought
202008,1,0,202008,TEXAS,48,2020,August,Drought
202011,1,0,202011,SOUTH DAKOTA,46,2020,November,Drought
202011,1,0,202011,SOUTH DAKOTA,46,2020,November,Drought
202011,1,0,202011,SOUTH DAKOTA,46,2020,November,Drought
202009,1,0,202009,NEW MEXICO,35,2020,September,Drought
202009,1,0,202009,NEW MEXICO,35,2020,September,Drought
202009,1,0,202009,NEW MEXICO,35,2020,September,Drought
202009,8,200,202009,HAWAII,15,2020,September,Drought
202009,8,200,202009,HAWAII,15,2020,September,Drought
202009,29,400,202009,CALIFORNIA,6,2020,September,Drought
202009,29,400,202009,CALIFORNIA,6,2020,September,Drought
202008,1,0,202008,MAINE,23,2020,August,Drought
202008,1,0,202008,TEXAS,48,2020,August,Drought
202008,1,0,202008,TEXAS,48,2020,August,Drought
202008,1,0,202008,TEXAS,48,2020,August,Drought
202008,1,0,202008,TEXAS,48,2020,August,Drought
202008,1,0,202008,TEXAS,48,2020,August,Drought
202008,18,0,202008,TEXAS,48,2020,August,Drought
202008,18,0,202008,TEXAS,48,2020,August,Drought
202009,1,0,202009,NEW MEXICO,35,2020,September,Drought
202009,1,0,202009,NEW MEXICO,35,2020,September,Drought
202009,1,0,202009,NEW MEXICO,35,2020,September,Drought
202009,1,0,202009,NEBRASKA,31,2020,September,Drought
202008,25,0,202008,TEXAS,48,2020,August,Drought
202008,1,0,202008,NEBRASKA,31,2020,August,Drought
202008,1,0,202008,NEBRASKA,31,2020,August,Drought
202008,1,0,202008,NEBRASKA,31,2020,August,Drought
202008,1,0,202008,NEBRASKA,31,2020,August,Drought
202011,1,0,202011,SOUTH DAKOTA,46,2020,November,Drought
202008,1,0,202008,TEXAS,48,2020,August,Drought
202011,1,0,202011,SOUTH DAKOTA,46,2020,November,Drought
202011,1,0,202011,SOUTH DAKOTA,46,2020,November,Drought
202011,1,0,202011,SOUTH DAKOTA,46,2020,November,Drought
202011,1,0,202011,SOUTH DAKOTA,46,2020,November,Drought
202009,1,0,202009,NEW MEXICO,35,2020,September,Drought
202009,1,0,202009,NEW MEXICO,35,2020,September,Drought
202009,1,0,202009,NEW MEXICO,35,2020,September,Drought
202009,1,0,202009,NEBRASKA,31,2020,September,Drought
202009,1,0,202009,NEBRASKA,31,2020,September,Drought
202009,1,0,202009,NEBRASKA,31,2020,September,Drought
202009,22,200,202009,HAWAII,15,2020,September,Drought
202009,22,200,202009,HAWAII,15,2020,September,Drought
202008,1,0,202008,TEXAS,48,2020,August,Drought
202011,5,0,202011,SOUTH DAKOTA,46,2020,November,Drought
202011,10,0,202011,SOUTH DAKOTA,46,2020,November,Drought
202011,1,0,202011,SOUTH DAKOTA,46,2020,November,Drought
202011,1,0,202011,SOUTH DAKOTA,46,2020,November,Drought
202011,10,0,202011,SOUTH DAKOTA,46,2020,November,Drought
202011,17,0,202011,TEXAS,48,2020,November,Drought
202009,1,0,202009,NEW MEXICO,35,2020,September,Drought
202009,1,0,202009,NEW MEXICO,35,2020,September,Drought
202009,1,0,202009,NEW MEXICO,35,2020,September,Drought
202009,1,0,202009,NEBRASKA,31,2020,September,Drought
202009,1,0,202009,NEBRASKA,31,2020,September,Drought
202009,1,0,202009,NEBRASKA,31,2020,September,Drought
202011,1,0,202011,PENNSYLVANIA,42,2020,November,Drought
202011,1,0,202011,IOWA,19,2020,November,Drought
202011,1,0,202011,IOWA,19,2020,November,Drought
202011,1,0,202011,IOWA,19,2020,November,Drought
202011,1,0,202011,IOWA,19,2020,November,Drought
202011,1,0,202011,IOWA,19,2020,November,Drought
202008,1,0,202008,TEXAS,48,2020,August,Drought
202008,1,0,202008,TEXAS,48,2020,August,Drought
202008,1,0,202008,TEXAS,48,2020,August,Drought
202008,1,0,202008,TEXAS,48,2020,August,Drought
202011,17,0,202011,TEXAS,48,2020,November,Drought
202009,1,0,202009,COLORADO,8,2020,September,Drought
202009,1,0,202009,COLORADO,8,2020,September,Drought
202009,1,0,202009,KANSAS,20,2020,September,Drought
202009,1,0,202009,NEBRASKA,31,2020,September,Drought
202009,1,0,202009,NEBRASKA,31,2020,September,Drought
202011,1,0,202011,PENNSYLVANIA,42,2020,November,Drought
202011,1,0,202011,PENNSYLVANIA,42,2020,November,Drought
202011,1,0,202011,PENNSYLVANIA,42,2020,November,Drought
202011,1,0,202011,PENNSYLVANIA,42,2020,November,Drought
202008,1,0,202008,TEXAS,48,2020,August,Drought
202008,1,0,202008,KANSAS,20,2020,August,Drought
202009,1,0,202009,TEXAS,48,2020,September,Drought
202011,1,0,202011,PENNSYLVANIA,42,2020,November,Drought
202011,1,0,202011,PENNSYLVANIA,42,2020,November,Drought
202011,1,0,202011,PENNSYLVANIA,42,2020,November,Drought
202011,1,0,202011,PENNSYLVANIA,42,2020,November,Drought
202011,1,0,202011,TEXAS,48,2020,November,Drought
202011,1,0,202011,TEXAS,48,2020,November,Drought
202008,1,0,202008,TEXAS,48,2020,August,Drought
202008,1,0,202008,KANSAS,20,2020,August,Drought
202008,1,0,202008,OKLAHOMA,40,2020,August,Drought
202009,1,0,202009,TEXAS,48,2020,September,Drought
202009,1,0,202009,TEXAS,48,2020,September,Drought
202009,1,0,202009,TEXAS,48,2020,September,Drought
202009,1,0,202009,TEXAS,48,2020,September,Drought
202009,1,0,202009,TEXAS,48,2020,September,Drought
202010,1,0,202010,COLORADO,8,2020,October,Drought
202010,1,0,202010,KANSAS,20,2020,October,Drought
202010,1,0,202010,KANSAS,20,2020,October,Drought
202009,22,0,202009,MAINE,23,2020,September,Drought
202009,22,0,202009,MAINE,23,2020,September,Drought
202009,1,1,202009,MISSOURI,29,2020,September,Drought
202009,1,1,202009,MISSOURI,29,2020,September,Drought
202009,1,1,202009,MISSOURI,29,2020,September,Drought
202009,1,1,202009,MISSOURI,29,2020,September,Drought
202008,25,600,202008,MISSOURI,29,2020,August,Drought
202008,25,600,202008,MISSOURI,29,2020,August,Drought
202008,11,0,202008,MAINE,23,2020,August,Drought
202008,11,0,202008,MAINE,23,2020,August,Drought
202008,1,0,202008,TEXAS,48,2020,August,Drought
202009,1,0,202009,TEXAS,48,2020,September,Drought
202010,20,0,202010,KANSAS,20,2020,October,Drought
202010,20,0,202010,KANSAS,20,2020,October,Drought
202010,13,0,202010,KANSAS,20,2020,October,Drought
202010,20,0,202010,KANSAS,20,2020,October,Drought
202008,25,600,202008,MISSOURI,29,2020,August,Drought
202008,25,600,202008,MISSOURI,29,2020,August,Drought
202008,25,600,202008,MISSOURI,29,2020,August,Drought
202009,1,0,202009,NEW MEXICO,35,2020,September,Drought
202008,25,600,202008,MISSOURI,29,2020,August,Drought
202008,1,0,202008,MAINE,23,2020,August,Drought
202009,1,0,202009,NEW MEXICO,35,2020,September,Drought
202009,1,0,202009,NEW MEXICO,35,2020,September,Drought
202009,1,0,202009,NEW MEXICO,35,2020,September,Drought
202009,1,0,202009,NEW MEXICO,35,2020,September,Drought
202008,1,0,202008,COLORADO,8,2020,August,Drought
202009,1,0,202009,NEW MEXICO,35,2020,September,Drought
202009,1,0,202009,NEW MEXICO,35,2020,September,Drought
202009,1,0,202009,NEW MEXICO,35,2020,September,Drought
202009,1,0,202009,IOWA,19,2020,September,Drought
202009,1,0,202009,IOWA,19,2020,September,Drought
202009,1,0,202009,IOWA,19,2020,September,Drought
202009,1,0,202009,IOWA,19,2020,September,Drought
202009,1,200,202009,HAWAII,15,2020,September,Drought
202009,1,200,202009,HAWAII,15,2020,September,Drought
202009,1,0,202009,IOWA,19,2020,September,Drought
202009,1,0,202009,IOWA,19,2020,September,Drought
202009,1,0,202009,IOWA,19,2020,September,Drought
202009,1,0,202009,IOWA,19,2020,September,Drought
202009,1,0,202009,IOWA,19,2020,September,Drought
202009,1,0,202009,MAINE,23,2020,September,Drought
202011,1,0,202011,NEW YORK,36,2020,November,Drought
202008,18,0,202008,MAINE,23,2020,August,Drought
202008,18,0,202008,MAINE,23,2020,August,Drought
202009,1,0,202009,NEW MEXICO,35,2020,September,Drought
202009,1,0,202009,NEW MEXICO,35,2020,September,Drought
202009,1,0,202009,NEW MEXICO,35,2020,September,Drought
202009,1,0,202009,IOWA,19,2020,September,Drought
202009,1,0,202009,IOWA,19,2020,September,Drought
202009,1,0,202009,IOWA,19,2020,September,Drought
202009,1,0,202009,IOWA,19,2020,September,Drought
202009,1,0,202009,IOWA,19,2020,September,Drought
202009,1,0,202009,NEW MEXICO,35,2020,September,Drought
202009,1,0,202009,NEW MEXICO,35,2020,September,Drought
202009,1,200,202009,HAWAII,15,2020,September,Drought
202009,15,200,202009,HAWAII,15,2020,September,Drought
202009,15,200,202009,HAWAII,15,2020,September,Drought
202009,15,200,202009,HAWAII,15,2020,September,Drought
202009,1,0,202009,HAWAII,15,2020,September,Drought
202009,1,0,202009,HAWAII,15,2020,September,Drought
202009,1,0,202009,HAWAII,15,2020,September,Drought
202009,1,0,202009,IOWA,19,2020,September,Drought
202009,1,0,202009,IOWA,19,2020,September,Drought
202009,1,0,202009,IOWA,19,2020,September,Drought
202009,1,0,202009,IOWA,19,2020,September,Drought
202009,1,0,202009,MAINE,23,2020,September,Drought
202009,1,0,202009,MAINE,23,2020,September,Drought
202009,1,0,202009,MAINE,23,2020,September,Drought
202009,1,0,202009,MAINE,23,2020,September,Drought
202011,1,0,202011,NEBRASKA,31,2020,November,Drought
202011,1,0,202011,NEBRASKA,31,2020,November,Drought
202011,1,0,202011,NEBRASKA,31,2020,November,Drought
202011,1,0,202011,NEBRASKA,31,2020,November,Drought
202011,1,0,202011,NEW YORK,36,2020,November,Drought
202008,1,0,202008,TEXAS,48,2020,August,Drought
202008,1,0,202008,TEXAS,48,2020,August,Drought
202008,18,0,202008,MAINE,23,2020,August,Drought
202008,18,0,202008,MAINE,23,2020,August,Drought
202009,1,0,202009,NEW MEXICO,35,2020,September,Drought
202009,1,0,202009,NEW MEXICO,35,2020,September,Drought
202009,1,0,202009,NEW MEXICO,35,2020,September,Drought
202009,1,0,202009,IOWA,19,2020,September,Drought
202009,1,0,202009,IOWA,19,2020,September,Drought
202009,1,0,202009,IOWA,19,2020,September,Drought
202009,1,0,202009,IOWA,19,2020,September,Drought
202009,1,0,202009,IOWA,19,2020,September,Drought
202009,1,0,202009,IOWA,19,2020,September,Drought
202009,1,0,202009,IOWA,19,2020,September,Drought
202009,1,0,202009,IOWA,19,2020,September,Drought
202009,1,0,202009,IOWA,19,2020,September,Drought
202009,1,0,202009,IOWA,19,2020,September,Drought
202009,1,0,202009,MAINE,23,2020,September,Drought
202009,1,0,202009,MAINE,23,2020,September,Drought
202009,1,0,202009,MAINE,23,2020,September,Drought
202009,1,0,202009,MAINE,23,2020,September,Drought
202009,1,0,202009,MAINE,23,2020,September,Drought
202009,22,0,202009,MAINE,23,2020,September,Drought
202009,22,0,202009,MAINE,23,2020,September,Drought
202009,1,1,202009,MISSOURI,29,2020,September,Drought
202009,1,1,202009,MISSOURI,29,2020,September,Drought
202009,1,1,202009,MISSOURI,29,2020,September,Drought
202008,1,0,202008,TEXAS,48,2020,August,Drought
202008,1,0,202008,TEXAS,48,2020,August,Drought
202008,18,0,202008,MAINE,23,2020,August,Drought
202008,18,0,202008,MAINE,23,2020,August,Drought
202009,1,0,202009,NEW MEXICO,35,2020,September,Drought
202009,1,0,202009,NEW MEXICO,35,2020,September,Drought
202009,1,0,202009,NEW MEXICO,35,2020,September,Drought
202009,1,0,202009,IOWA,19,2020,September,Drought
202009,1,0,202009,IOWA,19,2020,September,Drought
202009,1,0,202009,IOWA,19,2020,September,Drought
202009,1,0,202009,IOWA,19,2020,September,Drought
202011,1,0,202011,OKLAHOMA,40,2020,November,Drought
202011,1,0,202011,OKLAHOMA,40,2020,November,Drought
202011,1,0,202011,TEXAS,48,2020,November,Drought
202008,1,0,202008,TEXAS,48,2020,August,Drought
202008,1,0,202008,TEXAS,48,2020,August,Drought
202008,1,0,202008,COLORADO,8,2020,August,Drought
202009,1,0,202009,NEBRASKA,31,2020,September,Drought
202009,1,0,202009,MAINE,23,2020,September,Drought
202009,1,0,202009,MAINE,23,2020,September,Drought
202009,1,0,202009,NEW HAMPSHIRE,33,2020,September,Drought
202009,1,0,202009,NEW MEXICO,35,2020,September,Drought
202009,1,0,202009,NEW MEXICO,35,2020,September,Drought
202008,25,800,202008,ARIZONA,4,2020,August,Drought
202009,29,700,202009,PENNSYLVANIA,42,2020,September,Drought
202009,1,0,202009,MAINE,23,2020,September,Drought
202009,1,0,202009,MAINE,23,2020,September,Drought
202009,1,0,202009,NEW HAMPSHIRE,33,2020,September,Drought
202009,1,0,202009,NEW MEXICO,35,2020,September,Drought
202009,1,0,202009,NEW MEXICO,35,2020,September,Drought
202009,1,0,202009,NEW MEXICO,35,2020,September,Drought
202009,1,0,202009,NEW MEXICO,35,2020,September,Drought
202009,22,1200,202009,NEW MEXICO,35,2020,September,Drought
202009,22,1200,202009,NEW MEXICO,35,2020,September,Drought
202009,29,1200,202009,TEXAS,48,2020,September,Drought
202008,25,800,202008,ARIZONA,4,2020,August,Drought
202008,25,800,202008,ARIZONA,4,2020,August,Drought
202009,29,700,202009,PENNSYLVANIA,42,2020,September,Drought
202009,29,700,202009,PENNSYLVANIA,42,2020,September,Drought
202009,22,700,202009,PENNSYLVANIA,42,2020,September,Drought
202009,22,700,202009,PENNSYLVANIA,42,2020,September,Drought
202009,1,0,202009,MAINE,23,2020,September,Drought
202009,1,0,202009,NEW HAMPSHIRE,33,2020,September,Drought
202009,22,0,202009,OKLAHOMA,40,2020,September,Drought
202009,1,0,202009,OKLAHOMA,40,2020,September,Drought
202009,1,0,202009,NEW MEXICO,35,2020,September,Drought
202008,25,800,202008,ARIZONA,4,2020,August,Drought
202009,22,700,202009,PENNSYLVANIA,42,2020,September,Drought
202009,22,700,202009,PENNSYLVANIA,42,2020,September,Drought
202009,22,700,202009,PENNSYLVANIA,42,2020,September,Drought
202009,1,0,202009,MAINE,23,2020,September,Drought
202009,1,0,202009,NEW HAMPSHIRE,33,2020,September,Drought
202009,1,0,202009,TEXAS,48,2020,September,Drought
202009,1,0,202009,TEXAS,48,2020,September,Drought
202007,1,0,202007,COLORADO,8,2020,July,Drought
202007,1,0,202007,KANSAS,20,2020,July,Drought
202008,1,0,202008,OKLAHOMA,40,2020,August,Drought
202008,1,0,202008,OKLAHOMA,40,2020,August,Drought
202008,1,0,202008,OKLAHOMA,40,2020,August,Drought
202008,1,0,202008,OKLAHOMA,40,2020,August,Drought
202008,1,0,202008,OKLAHOMA,40,2020,August,Drought
202008,1,0,202008,OKLAHOMA,40,2020,August,Drought
202008,1,0,202008,OKLAHOMA,40,2020,August,Drought
202008,1,0,202008,OKLAHOMA,40,2020,August,Drought
202008,1,0,202008,OKLAHOMA,40,2020,August,Drought
202008,1,0,202008,OKLAHOMA,40,2020,August,Drought
202009,1,0,202009,NEBRASKA,31,2020,September,Drought
202009,22,700,202009,PENNSYLVANIA,42,2020,September,Drought
202009,22,700,202009,PENNSYLVANIA,42,2020,September,Drought
202009,22,700,202009,PENNSYLVANIA,42,2020,September,Drought
202009,22,700,202009,PENNSYLVANIA,42,2020,September,Drought
202009,1,0,202009,MAINE,23,2020,September,Drought
202009,1,0,202009,NEW HAMPSHIRE,33,2020,September,Drought
202009,1,0,202009,TEXAS,48,2020,September,Drought
202009,1,0,202009,TEXAS,48,2020,September,Drought
202009,1,1,202009,MISSOURI,29,2020,September,Drought
202009,1,1,202009,MISSOURI,29,2020,September,Drought
202011,1,0,202011,COLORADO,8,2020,November,Drought
202008,25,800,202008,ARIZONA,4,2020,August,Drought
202008,1,0,202008,TEXAS,48,2020,August,Drought
202008,1,0,202008,TEXAS,48,2020,August,Drought
202009,1,0,202009,CONNECTICUT,9,2020,September,Drought
202009,1,0,202009,CONNECTICUT,9,2020,September,Drought
202009,1,0,202009,NEBRASKA,31,2020,September,Drought
202009,1,0,202009,NEBRASKA,31,2020,September,Drought
202009,1,0,202009,NEBRASKA,31,2020,September,Drought
202009,1,0,202009,NEBRASKA,31,2020,September,Drought
202009,1,0,202009,NEBRASKA,31,2020,September,Drought
202009,8,0,202009,NEBRASKA,31,2020,September,Drought
202009,8,0,202009,NEBRASKA,31,2020,September,Drought
202009,8,0,202009,NEBRASKA,31,2020,September,Drought
202009,1,0,202009,MAINE,23,2020,September,Drought
202009,1,0,202009,TEXAS,48,2020,September,Drought
202009,1,0,202009,TEXAS,48,2020,September,Drought
202011,1,0,202011,COLORADO,8,2020,November,Drought
202009,22,0,202009,NEBRASKA,31,2020,September,Drought
202009,1,0,202009,COLORADO,8,2020,September,Drought
202009,1,0,202009,KANSAS,20,2020,September,Drought
202009,1,0,202009,MAINE,23,2020,September,Drought
202009,1,0,202009,NEW HAMPSHIRE,33,2020,September,Drought
202009,1,0,202009,TEXAS,48,2020,September,Drought
202009,1,0,202009,TEXAS,48,2020,September,Drought
202011,17,0,202011,KANSAS,20,2020,November,Drought
202011,24,0,202011,KANSAS,20,2020,November,Drought
202008,25,800,202008,ARIZONA,4,2020,August,Drought
202009,1,0,202009,MAINE,23,2020,September,Drought
202009,1,0,202009,NEW HAMPSHIRE,33,2020,September,Drought
202009,1,0,202009,TEXAS,48,2020,September,Drought
202009,1,0,202009,TEXAS,48,2020,September,Drought
202007,1,0,202007,COLORADO,8,2020,July,Drought
202007,1,0,202007,KANSAS,20,2020,July,Drought
202009,1,0,202009,MAINE,23,2020,September,Drought
202009,1,0,202009,NEW HAMPSHIRE,33,2020,September,Drought
202009,1,0,202009,TEXAS,48,2020,September,Drought
202009,1,0,202009,TEXAS,48,2020,September,Drought
202009,1,0,202009,COLORADO,8,2020,September,Drought
202009,1,0,202009,TEXAS,48,2020,September,Drought
202009,1,0,202009,TEXAS,48,2020,September,Drought
202009,1,0,202009,TEXAS,48,2020,September,Drought
202009,1,0,202009,TEXAS,48,2020,September,Drought
202009,1,0,202009,TEXAS,48,2020,September,Drought
202009,1,0,202009,TEXAS,48,2020,September,Drought
202009,1,0,202009,TEXAS,48,2020,September,Drought
202009,1,0,202009,TEXAS,48,2020,September,Drought
202009,1,0,202009,MAINE,23,2020,September,Drought
202009,1,0,202009,NEW HAMPSHIRE,33,2020,September,Drought
202009,1,0,202009,TEXAS,48,2020,September,Drought
202009,1,0,202009,TEXAS,48,2020,September,Drought
202011,1,0,202011,TEXAS,48,2020,November,Drought
202011,1,0,202011,TEXAS,48,2020,November,Drought
202009,22,1200,202009,NEW MEXICO,35,2020,September,Drought
202009,1,0,202009,TEXAS,48,2020,September,Drought
202009,1,0,202009,TEXAS,48,2020,September,Drought
202009,1,0,202009,MAINE,23,2020,September,Drought
202009,1,0,202009,NEW HAMPSHIRE,33,2020,September,Drought
202009,1,0,202009,TEXAS,48,2020,September,Drought
202009,1,0,202009,TEXAS,48,2020,September,Drought
202011,1,0,202011,TEXAS,48,2020,November,Drought
202011,1,0,202011,TEXAS,48,2020,November,Drought
202009,1,0,202009,GUAM,98,2020,September,Drought
202009,1,0,202009,OKLAHOMA,40,2020,September,Drought
202009,1,0,202009,OKLAHOMA,40,2020,September,Drought
202009,1,0,202009,OKLAHOMA,40,2020,September,Drought
202009,1,0,202009,OKLAHOMA,40,2020,September,Drought
202009,1,0,202009,OKLAHOMA,40,2020,September,Drought
202009,1,0,202009,MAINE,23,2020,September,Drought
202009,1,0,202009,NEW HAMPSHIRE,33,2020,September,Drought
202009,1,0,202009,TEXAS,48,2020,September,Drought
202009,1,0,202009,TEXAS,48,2020,September,Drought
202011,1,0,202011,TEXAS,48,2020,November,Drought
202011,1,0,202011,TEXAS,48,2020,November,Drought
202008,25,800,202008,ARIZONA,4,2020,August,Drought
202009,1,0,202009,OKLAHOMA,40,2020,September,Drought
202009,1,0,202009,OKLAHOMA,40,2020,September,Drought
202009,1,0,202009,OKLAHOMA,40,2020,September,Drought
202009,1,0,202009,OKLAHOMA,40,2020,September,Drought
202009,1,0,202009,MAINE,23,2020,September,Drought
202009,1,0,202009,NEW HAMPSHIRE,33,2020,September,Drought
202009,1,0,202009,TEXAS,48,2020,September,Drought
202009,1,0,202009,TEXAS,48,2020,September,Drought
202011,1,0,202011,TEXAS,48,2020,November,Drought
202011,1,0,202011,TEXAS,48,2020,November,Drought
202008,25,800,202008,ARIZONA,4,2020,August,Drought
202009,1,0,202009,MAINE,23,2020,September,Drought
202009,1,0,202009,NEW HAMPSHIRE,33,2020,September,Drought
202011,1,0,202011,CALIFORNIA,6,2020,November,Drought
202011,1,0,202011,CALIFORNIA,6,2020,November,Drought
202011,1,0,202011,CALIFORNIA,6,2020,November,Drought
202011,1,0,202011,TEXAS,48,2020,November,Drought
202011,1,0,202011,TEXAS,48,2020,November,Drought
202009,1,0,202009,IOWA,19,2020,September,Drought
202009,1,0,202009,IOWA,19,2020,September,Drought
202009,29,400,202009,CALIFORNIA,6,2020,September,Drought
202009,29,400,202009,CALIFORNIA,6,2020,September,Drought
202009,1,0,202009,MAINE,23,2020,September,Drought
202009,1,0,202009,NEW HAMPSHIRE,33,2020,September,Drought
202011,1,0,202011,CALIFORNIA,6,2020,November,Drought
202011,1,0,202011,TEXAS,48,2020,November,Drought
202011,1,0,202011,TEXAS,48,2020,November,Drought
202008,1,0,202008,COLORADO,8,2020,August,Drought
202008,1,0,202008,COLORADO,8,2020,August,Drought
202009,1,0,202009,TEXAS,48,2020,September,Drought
202009,29,400,202009,CALIFORNIA,6,2020,September,Drought
202009,1,0,202009,TEXAS,48,2020,September,Drought
202009,1,0,202009,MAINE,23,2020,September,Drought
202009,1,0,202009,NEW HAMPSHIRE,33,2020,September,Drought
202011,1,0,202011,TEXAS,48,2020,November,Drought
202012,1,0,202012,COLORADO,8,2020,December,Drought
202012,1,0,202012,COLORADO,8,2020,December,Drought
202012,1,0,202012,COLORADO,8,2020,December,Drought
202012,1,0,202012,COLORADO,8,2020,December,Drought
202012,1,0,202012,COLORADO,8,2020,December,Drought
202012,1,0,202012,NEW MEXICO,35,2020,December,Drought
202012,1,0,202012,NEW MEXICO,35,2020,December,Drought
202012,1,0,202012,NEW MEXICO,35,2020,December,Drought
202012,1,0,202012,SOUTH DAKOTA,46,2020,December,Drought
202012,1,0,202012,SOUTH DAKOTA,46,2020,December,Drought
202012,1,0,202012,SOUTH DAKOTA,46,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202011,1,0,202011,ARIZONA,4,2020,November,Drought
202012,1,0,202012,NEW MEXICO,35,2020,December,Drought
202012,1,0,202012,NEW MEXICO,35,2020,December,Drought
202012,1,0,202012,NEW MEXICO,35,2020,December,Drought
202012,1,0,202012,NEW MEXICO,35,2020,December,Drought
202012,1,0,202012,NEW MEXICO,35,2020,December,Drought
202012,1,0,202012,NEW MEXICO,35,2020,December,Drought
202006,1,0,202006,OKLAHOMA,40,2020,June,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,NEBRASKA,31,2020,December,Drought
202012,1,0,202012,NEBRASKA,31,2020,December,Drought
202012,1,0,202012,NEBRASKA,31,2020,December,Drought
202012,1,0,202012,NEW MEXICO,35,2020,December,Drought
202012,1,0,202012,NEW MEXICO,35,2020,December,Drought
202012,1,0,202012,NEW MEXICO,35,2020,December,Drought
202012,1,0,202012,NEW MEXICO,35,2020,December,Drought
202012,1,0,202012,NEW MEXICO,35,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,NEW HAMPSHIRE,33,2020,December,Drought
202012,1,0,202012,GUAM,98,2020,December,Drought
202012,1,0,202012,IOWA,19,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202011,24,1,202011,TEXAS,48,2020,November,Drought
202011,24,1,202011,TEXAS,48,2020,November,Drought
202012,1,0,202012,NEW MEXICO,35,2020,December,Drought
202012,1,0,202012,NEW MEXICO,35,2020,December,Drought
202012,1,0,202012,NEW MEXICO,35,2020,December,Drought
202012,1,0,202012,NEW MEXICO,35,2020,December,Drought
202012,1,0,202012,NEW MEXICO,35,2020,December,Drought
202012,1,0,202012,NEW MEXICO,35,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202012,1,0,202012,NEW HAMPSHIRE,33,2020,December,Drought
202012,1,0,202012,NEW HAMPSHIRE,33,2020,December,Drought
202012,1,0,202012,HAWAII,15,2020,December,Drought
202012,1,0,202012,HAWAII,15,2020,December,Drought
202012,1,0,202012,HAWAII,15,2020,December,Drought
202012,1,0,202012,HAWAII,15,2020,December,Drought
202012,1,0,202012,HAWAII,15,2020,December,Drought
202012,1,0,202012,HAWAII,15,2020,December,Drought
202012,1,0,202012,HAWAII,15,2020,December,Drought
202012,1,0,202012,SOUTH DAKOTA,46,2020,December,Drought
202012,1,0,202012,MONTANA,30,2020,December,Drought
202012,1,0,202012,MONTANA,30,2020,December,Drought
202012,1,0,202012,MONTANA,30,2020,December,Drought
202012,1,0,202012,MONTANA,30,2020,December,Drought
202012,1,0,202012,ARIZONA,4,2020,December,Drought
202012,1,0,202012,ARIZONA,4,2020,December,Drought
202012,1,0,202012,ARIZONA,4,2020,December,Drought
202012,1,0,202012,ARIZONA,4,2020,December,Drought
202012,1,0,202012,ARIZONA,4,2020,December,Drought
202012,1,0,202012,ARIZONA,4,2020,December,Drought
202012,1,0,202012,TEXAS,48,2020,December,Drought
202011,1,0,202011,ARIZONA,4,2020,November,Drought
202012,1,0,202012,NEW HAMPSHIRE,33,2020,December,Drought
202012,1,0,202012,NEW HAMPSHIRE,33,2020,December,Drought
