STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS
NEW MEXICO,35,2021,January,Drought,Z,219
TEXAS,48,2021,January,Drought,Z,209
TEXAS,48,2021,January,Drought,Z,188
TEXAS,48,2021,January,Drought,Z,207
TEXAS,48,2021,January,Drought,Z,191
NEW MEXICO,35,2021,January,Drought,Z,239
NEW MEXICO,35,2021,January,Drought,Z,240
SOUTH DAKOTA,46,2021,January,Drought,Z,63
SOUTH DAKOTA,46,2021,January,Drought,Z,68
NEBRASKA,31,2021,January,Drought,Z,4
TEXAS,48,2021,January,Drought,Z,154
TEXAS,48,2021,January,Drought,Z,170
TEXAS,48,2021,January,Drought,Z,169
TEXAS,48,2021,January,Drought,Z,168
TEXAS,48,2021,January,Drought,Z,255
TEXAS,48,2021,January,Drought,Z,250
TEXAS,48,2021,January,Drought,Z,189
TEXAS,48,2021,January,Drought,Z,186
TEXAS,48,2021,January,Drought,Z,202
TEXAS,48,2021,January,Drought,Z,194
NEW MEXICO,35,2021,January,Drought,Z,201
NEW MEXICO,35,2021,January,Drought,Z,205
NEW MEXICO,35,2021,January,Drought,Z,224
NEW MEXICO,35,2021,January,Drought,Z,225
NEW MEXICO,35,2021,January,Drought,Z,407
NEBRASKA,31,2021,January,Drought,Z,56
NEBRASKA,31,2021,January,Drought,Z,23
NEBRASKA,31,2021,January,Drought,Z,35
TEXAS,48,2021,January,Drought,Z,248
TEXAS,48,2021,January,Drought,Z,171
TEXAS,48,2021,January,Drought,Z,217
TEXAS,48,2021,January,Drought,Z,185
TEXAS,48,2021,January,Drought,Z,192
IOWA,19,2021,January,Drought,Z,21
IOWA,19,2021,January,Drought,Z,3
IOWA,19,2021,January,Drought,Z,32
IOWA,19,2021,January,Drought,Z,31
IOWA,19,2021,January,Drought,Z,1
IOWA,19,2021,January,Drought,Z,13
IOWA,19,2021,January,Drought,Z,2
NEW MEXICO,35,2021,January,Drought,Z,204
NEW MEXICO,35,2021,January,Drought,Z,203
NEW MEXICO,35,2021,January,Drought,Z,226
NEW MEXICO,35,2021,January,Drought,Z,206
NEBRASKA,31,2021,January,Drought,Z,58
NEBRASKA,31,2021,January,Drought,Z,69
NEBRASKA,31,2021,January,Drought,Z,70
TEXAS,48,2021,January,Drought,Z,249
TEXAS,48,2021,January,Drought,Z,183
TEXAS,48,2021,January,Drought,Z,173
IOWA,19,2021,January,Drought,Z,20
IOWA,19,2021,January,Drought,Z,12
NEBRASKA,31,2021,January,Drought,Z,14
NEBRASKA,31,2021,January,Drought,Z,13
SOUTH DAKOTA,46,2021,January,Drought,Z,50
SOUTH DAKOTA,46,2021,January,Drought,Z,65
SOUTH DAKOTA,46,2021,January,Drought,Z,55
SOUTH DAKOTA,46,2021,January,Drought,Z,61
SOUTH DAKOTA,46,2021,January,Drought,Z,56
NEW MEXICO,35,2021,January,Drought,Z,228
NEW MEXICO,35,2021,January,Drought,Z,230
NEW MEXICO,35,2021,January,Drought,Z,207
NEW MEXICO,35,2021,January,Drought,Z,220
IOWA,19,2021,January,Drought,Z,4
IOWA,19,2021,January,Drought,Z,15
IOWA,19,2021,January,Drought,Z,44
IOWA,19,2021,January,Drought,Z,71
NEBRASKA,31,2021,January,Drought,Z,59
NEBRASKA,31,2021,January,Drought,Z,71
TEXAS,48,2021,January,Drought,Z,239
TEXAS,48,2021,January,Drought,Z,229
SOUTH DAKOTA,46,2021,January,Drought,Z,69
SOUTH DAKOTA,46,2021,January,Drought,Z,70
SOUTH DAKOTA,46,2021,January,Drought,Z,67
SOUTH DAKOTA,46,2021,January,Drought,Z,62
SOUTH DAKOTA,46,2021,January,Drought,Z,66
SOUTH DAKOTA,46,2021,January,Drought,Z,71
NEW MEXICO,35,2021,January,Drought,Z,210
NEW MEXICO,35,2021,January,Drought,Z,213
NEW MEXICO,35,2021,January,Drought,Z,241
IOWA,19,2021,January,Drought,Z,81
NEBRASKA,31,2021,January,Drought,Z,38
NEBRASKA,31,2021,January,Drought,Z,28
NEBRASKA,31,2021,January,Drought,Z,29
TEXAS,48,2021,January,Drought,Z,240
TEXAS,48,2021,January,Drought,Z,344
TEXAS,48,2021,January,Drought,Z,343
TEXAS,48,2021,January,Drought,Z,443
NEW MEXICO,35,2021,January,Drought,Z,215
NEW MEXICO,35,2021,January,Drought,Z,227
MONTANA,30,2021,January,Drought,Z,19
MONTANA,30,2021,January,Drought,Z,62
MONTANA,30,2021,January,Drought,Z,18
MONTANA,30,2021,January,Drought,Z,24
MONTANA,30,2021,January,Drought,Z,20
TEXAS,48,2021,January,Drought,Z,252
CALIFORNIA,6,2021,January,Drought,Z,13
NEW MEXICO,35,2021,January,Drought,Z,211
NEW MEXICO,35,2021,January,Drought,Z,214
MONTANA,30,2021,January,Drought,Z,27
NEW MEXICO,35,2021,January,Drought,Z,401
NEW MEXICO,35,2021,January,Drought,Z,402
NEW MEXICO,35,2021,January,Drought,Z,403
HAWAII,15,2021,January,Drought,Z,15
CALIFORNIA,6,2021,January,Drought,Z,15
CALIFORNIA,6,2021,January,Drought,Z,16
NEW MEXICO,35,2021,January,Drought,Z,217
NEW MEXICO,35,2021,January,Drought,Z,231
TEXAS,48,2021,January,Drought,Z,21
NEBRASKA,31,2021,May,Drought,Z,69
NEBRASKA,31,2021,May,Drought,Z,70
NEBRASKA,31,2021,May,Drought,Z,59
COLORADO,8,2021,May,Drought,Z,23
OKLAHOMA,40,2021,January,Drought,Z,1
NEW MEXICO,35,2021,January,Drought,Z,404
NEW MEXICO,35,2021,January,Drought,Z,405
NEW MEXICO,35,2021,January,Drought,Z,406
NEW MEXICO,35,2021,January,Drought,Z,408
NEW MEXICO,35,2021,January,Drought,Z,409
NEW MEXICO,35,2021,January,Drought,Z,410
HAWAII,15,2021,January,Drought,Z,17
HAWAII,15,2021,January,Drought,Z,22
HAWAII,15,2021,January,Drought,Z,13
HAWAII,15,2021,January,Drought,Z,14
HAWAII,15,2021,January,Drought,Z,16
HAWAII,15,2021,January,Drought,Z,18
HAWAII,15,2021,January,Drought,Z,19
HAWAII,15,2021,January,Drought,Z,21
HAWAII,15,2021,January,Drought,Z,26
CALIFORNIA,6,2021,January,Drought,Z,17
CALIFORNIA,6,2021,January,Drought,Z,63
NEW MEXICO,35,2021,January,Drought,Z,232
NEW MEXICO,35,2021,January,Drought,Z,229
TEXAS,48,2021,January,Drought,Z,22
TEXAS,48,2021,January,Drought,Z,23
NEW MEXICO,35,2021,February,Drought,Z,235
NEW MEXICO,35,2021,February,Drought,Z,236
NEW MEXICO,35,2021,February,Drought,Z,238
CALIFORNIA,6,2021,February,Drought,Z,15
CALIFORNIA,6,2021,February,Drought,Z,16
NEW MEXICO,35,2021,February,Drought,Z,212
NEW MEXICO,35,2021,February,Drought,Z,218
NEW MEXICO,35,2021,February,Drought,Z,221
CALIFORNIA,6,2021,February,Drought,Z,17
CALIFORNIA,6,2021,February,Drought,Z,63
NEW MEXICO,35,2021,February,Drought,Z,234
HAWAII,15,2021,February,Drought,Z,14
HAWAII,15,2021,February,Drought,Z,16
HAWAII,15,2021,February,Drought,Z,21
HAWAII,15,2021,February,Drought,Z,26
NEW MEXICO,35,2021,February,Drought,Z,222
NEW MEXICO,35,2021,February,Drought,Z,223
NEW MEXICO,35,2021,February,Drought,Z,202
GUAM,98,2021,February,Drought,Z,3
NEW MEXICO,35,2021,February,Drought,Z,208
NEW MEXICO,35,2021,February,Drought,Z,209
NEW MEXICO,35,2021,February,Drought,Z,219
COLORADO,8,2021,February,Drought,Z,11
NEW MEXICO,35,2021,February,Drought,Z,401
NEW MEXICO,35,2021,February,Drought,Z,402
NEW MEXICO,35,2021,February,Drought,Z,239
NEW MEXICO,35,2021,February,Drought,Z,240
NEW MEXICO,35,2021,February,Drought,Z,224
NEW MEXICO,35,2021,February,Drought,Z,403
NEW MEXICO,35,2021,February,Drought,Z,404
NEW MEXICO,35,2021,February,Drought,Z,405
NEW MEXICO,35,2021,February,Drought,Z,406
NEW MEXICO,35,2021,February,Drought,Z,407
NEW MEXICO,35,2021,February,Drought,Z,408
NEW MEXICO,35,2021,February,Drought,Z,225
NEW MEXICO,35,2021,February,Drought,Z,226
NEW MEXICO,35,2021,February,Drought,Z,206
TEXAS,48,2021,February,Drought,Z,118
TEXAS,48,2021,February,Drought,Z,102
TEXAS,48,2021,February,Drought,Z,117
NEW MEXICO,35,2021,February,Drought,Z,409
NEW MEXICO,35,2021,February,Drought,Z,410
NEW MEXICO,35,2021,February,Drought,Z,411
NEW MEXICO,35,2021,February,Drought,Z,412
NEW MEXICO,35,2021,February,Drought,Z,413
NEW MEXICO,35,2021,February,Drought,Z,414
NEW MEXICO,35,2021,February,Drought,Z,207
NEW MEXICO,35,2021,February,Drought,Z,220
NEW MEXICO,35,2021,February,Drought,Z,241
HAWAII,15,2021,February,Drought,Z,13
HAWAII,15,2021,February,Drought,Z,18
HAWAII,15,2021,February,Drought,Z,19
COLORADO,8,2021,February,Drought,Z,23
COLORADO,8,2021,February,Drought,Z,19
NEW MEXICO,35,2021,February,Drought,Z,415
NEW MEXICO,35,2021,February,Drought,Z,416
NEW MEXICO,35,2021,February,Drought,Z,417
TEXAS,48,2021,February,Drought,Z,418
TEXAS,48,2021,February,Drought,Z,419
TEXAS,48,2021,February,Drought,Z,420
TEXAS,48,2021,February,Drought,Z,421
COLORADO,8,2021,February,Drought,Z,18
COLORADO,8,2021,February,Drought,Z,22
COLORADO,8,2021,February,Drought,Z,21
TEXAS,48,2021,February,Drought,Z,422
TEXAS,48,2021,February,Drought,Z,423
TEXAS,48,2021,February,Drought,Z,424
COLORADO,8,2021,February,Drought,Z,17
COLORADO,8,2021,February,Drought,Z,9
COLORADO,8,2021,February,Drought,Z,20
NEW MEXICO,35,2021,February,Drought,Z,201
OKLAHOMA,40,2021,May,Drought,Z,23
OKLAHOMA,40,2021,May,Drought,Z,24
COLORADO,8,2021,February,Drought,Z,14
COLORADO,8,2021,February,Drought,Z,6
COLORADO,8,2021,February,Drought,Z,7
NEW MEXICO,35,2021,February,Drought,Z,205
NEW MEXICO,35,2021,February,Drought,Z,204
NEW MEXICO,35,2021,February,Drought,Z,203
IOWA,19,2021,February,Drought,Z,22
IOWA,19,2021,February,Drought,Z,21
IOWA,19,2021,February,Drought,Z,14
IOWA,19,2021,February,Drought,Z,3
IOWA,19,2021,February,Drought,Z,32
COLORADO,8,2021,February,Drought,Z,12
COLORADO,8,2021,February,Drought,Z,10
COLORADO,8,2021,February,Drought,Z,3
NEW MEXICO,35,2021,February,Drought,Z,228
NEW MEXICO,35,2021,February,Drought,Z,230
NEW MEXICO,35,2021,February,Drought,Z,210
MINNESOTA,27,2021,February,Drought,Z,98
NEBRASKA,31,2021,February,Drought,Z,14
NEBRASKA,31,2021,February,Drought,Z,13
SOUTH DAKOTA,46,2021,February,Drought,Z,68
SOUTH DAKOTA,46,2021,February,Drought,Z,65
SOUTH DAKOTA,46,2021,February,Drought,Z,55
SOUTH DAKOTA,46,2021,February,Drought,Z,61
IOWA,19,2021,February,Drought,Z,1
IOWA,19,2021,February,Drought,Z,13
IOWA,19,2021,February,Drought,Z,2
IOWA,19,2021,February,Drought,Z,20
IOWA,19,2021,February,Drought,Z,12
IOWA,19,2021,February,Drought,Z,31
HAWAII,15,2021,May,Drought,Z,26
COLORADO,8,2021,February,Drought,Z,8
COLORADO,8,2021,February,Drought,Z,4
COLORADO,8,2021,February,Drought,Z,5
NEW MEXICO,35,2021,February,Drought,Z,216
NEW MEXICO,35,2021,February,Drought,Z,213
NEW MEXICO,35,2021,February,Drought,Z,215
SOUTH DAKOTA,46,2021,February,Drought,Z,56
SOUTH DAKOTA,46,2021,February,Drought,Z,69
SOUTH DAKOTA,46,2021,February,Drought,Z,70
SOUTH DAKOTA,46,2021,February,Drought,Z,67
SOUTH DAKOTA,46,2021,February,Drought,Z,62
SOUTH DAKOTA,46,2021,February,Drought,Z,66
SOUTH DAKOTA,46,2021,February,Drought,Z,71
TEXAS,48,2021,February,Drought,Z,232
TEXAS,48,2021,February,Drought,Z,233
TEXAS,48,2021,February,Drought,Z,241
COLORADO,8,2021,February,Drought,Z,2
COLORADO,8,2021,February,Drought,Z,1
COLORADO,8,2021,February,Drought,Z,13
NEW MEXICO,35,2021,February,Drought,Z,227
NEW MEXICO,35,2021,February,Drought,Z,211
NEW MEXICO,35,2021,February,Drought,Z,214
TEXAS,48,2021,February,Drought,Z,231
TEXAS,48,2021,February,Drought,Z,230
TEXAS,48,2021,February,Drought,Z,234
TEXAS,48,2021,February,Drought,Z,244
TEXAS,48,2021,February,Drought,Z,243
TEXAS,48,2021,February,Drought,Z,242
TEXAS,48,2021,February,Drought,Z,342
UTAH,49,2021,February,Drought,Z,22
UTAH,49,2021,February,Drought,Z,28
UTAH,49,2021,February,Drought,Z,29
UTAH,49,2021,February,Drought,Z,27
NEW MEXICO,35,2021,February,Drought,Z,217
NEW MEXICO,35,2021,February,Drought,Z,231
NEW MEXICO,35,2021,February,Drought,Z,232
UTAH,49,2021,February,Drought,Z,25
UTAH,49,2021,February,Drought,Z,24
UTAH,49,2021,February,Drought,Z,23
NEW MEXICO,35,2021,February,Drought,Z,229
NEW MEXICO,35,2021,February,Drought,Z,233
NEW MEXICO,35,2021,February,Drought,Z,237
CALIFORNIA,6,2021,February,Drought,Z,13
COLORADO,8,2021,May,Drought,Z,21
COLORADO,8,2021,May,Drought,Z,18
TEXAS,48,2021,May,Drought,Z,39
TEXAS,48,2021,May,Drought,Z,252
TEXAS,48,2021,May,Drought,Z,353
TEXAS,48,2021,May,Drought,Z,251
HAWAII,15,2021,June,Drought,Z,39
HAWAII,15,2021,June,Drought,Z,43
HAWAII,15,2021,June,Drought,Z,44
HAWAII,15,2021,June,Drought,Z,50
HAWAII,15,2021,June,Drought,Z,45
HAWAII,15,2021,June,Drought,Z,54
COLORADO,8,2021,May,Drought,Z,12
MONTANA,30,2021,July,Drought,Z,60
TEXAS,48,2021,May,Drought,Z,253
TEXAS,48,2021,May,Drought,Z,254
TEXAS,48,2021,May,Drought,Z,255
OKLAHOMA,40,2021,May,Drought,Z,1
TEXAS,48,2021,May,Drought,Z,16
TEXAS,48,2021,May,Drought,Z,250
TEXAS,48,2021,May,Drought,Z,248
TEXAS,48,2021,May,Drought,Z,249
TEXAS,48,2021,May,Drought,Z,252
MINNESOTA,27,2021,July,Drought,Z,37
MINNESOTA,27,2021,July,Drought,Z,35
MINNESOTA,27,2021,July,Drought,Z,36
MINNESOTA,27,2021,July,Drought,Z,26
TEXAS,48,2021,May,Drought,Z,17
TEXAS,48,2021,May,Drought,Z,353
TEXAS,48,2021,May,Drought,Z,250
TEXAS,48,2021,May,Drought,Z,251
TEXAS,48,2021,May,Drought,Z,248
MONTANA,30,2021,May,Drought,Z,59
MONTANA,30,2021,May,Drought,Z,18
MINNESOTA,27,2021,July,Drought,Z,12
MINNESOTA,27,2021,July,Drought,Z,21
MINNESOTA,27,2021,July,Drought,Z,20
TEXAS,48,2021,May,Drought,Z,249
TEXAS,48,2021,May,Drought,Z,252
CALIFORNIA,6,2021,May,Drought,Z,179
CALIFORNIA,6,2021,May,Drought,Z,180
CALIFORNIA,6,2021,May,Drought,Z,13
NEBRASKA,31,2021,May,Drought,Z,58
NEBRASKA,31,2021,May,Drought,Z,71
NORTH DAKOTA,38,2021,May,Drought,Z,32
CALIFORNIA,6,2021,May,Drought,Z,181
CALIFORNIA,6,2021,May,Drought,Z,182
CALIFORNIA,6,2021,May,Drought,Z,183
CALIFORNIA,6,2021,May,Drought,Z,184
CALIFORNIA,6,2021,May,Drought,Z,185
CALIFORNIA,6,2021,May,Drought,Z,186
MONTANA,30,2021,July,Drought,Z,19
CALIFORNIA,6,2021,May,Drought,Z,19
CALIFORNIA,6,2021,May,Drought,Z,18
NORTH DAKOTA,38,2021,May,Drought,Z,4
NORTH DAKOTA,38,2021,May,Drought,Z,43
NORTH DAKOTA,38,2021,May,Drought,Z,2
NORTH DAKOTA,38,2021,May,Drought,Z,35
CALIFORNIA,6,2021,May,Drought,Z,187
CALIFORNIA,6,2021,May,Drought,Z,188
CALIFORNIA,6,2021,May,Drought,Z,189
CALIFORNIA,6,2021,May,Drought,Z,190
CALIFORNIA,6,2021,May,Drought,Z,191
CALIFORNIA,6,2021,May,Drought,Z,192
CALIFORNIA,6,2021,May,Drought,Z,63
CALIFORNIA,6,2021,May,Drought,Z,17
NORTH DAKOTA,38,2021,May,Drought,Z,51
NORTH DAKOTA,38,2021,May,Drought,Z,1
NORTH DAKOTA,38,2021,May,Drought,Z,18
NORTH DAKOTA,38,2021,May,Drought,Z,46
CALIFORNIA,6,2021,May,Drought,Z,193
CALIFORNIA,6,2021,May,Drought,Z,194
CALIFORNIA,6,2021,May,Drought,Z,195
CALIFORNIA,6,2021,May,Drought,Z,196
CALIFORNIA,6,2021,May,Drought,Z,197
CALIFORNIA,6,2021,May,Drought,Z,198
CALIFORNIA,6,2021,May,Drought,Z,14
CALIFORNIA,6,2021,May,Drought,Z,16
ILLINOIS,17,2021,May,Drought,Z,6
NORTH DAKOTA,38,2021,May,Drought,Z,25
NORTH DAKOTA,38,2021,May,Drought,Z,31
NORTH DAKOTA,38,2021,May,Drought,Z,42
NORTH DAKOTA,38,2021,May,Drought,Z,41
MONTANA,30,2021,June,Drought,Z,20
CALIFORNIA,6,2021,May,Drought,Z,199
TEXAS,48,2021,May,Drought,Z,18
CALIFORNIA,6,2021,May,Drought,Z,66
CALIFORNIA,6,2021,May,Drought,Z,15
ILLINOIS,17,2021,May,Drought,Z,5
ILLINOIS,17,2021,May,Drought,Z,12
ILLINOIS,17,2021,May,Drought,Z,13
NORTH DAKOTA,38,2021,May,Drought,Z,36
NORTH DAKOTA,38,2021,May,Drought,Z,48
NORTH DAKOTA,38,2021,May,Drought,Z,47
NORTH DAKOTA,38,2021,May,Drought,Z,12
CALIFORNIA,6,2021,May,Drought,Z,68
CALIFORNIA,6,2021,May,Drought,Z,67
ILLINOIS,17,2021,May,Drought,Z,103
ILLINOIS,17,2021,May,Drought,Z,104
NORTH DAKOTA,38,2021,May,Drought,Z,50
NORTH DAKOTA,38,2021,May,Drought,Z,21
NORTH DAKOTA,38,2021,May,Drought,Z,19
NORTH DAKOTA,38,2021,May,Drought,Z,34
IOWA,19,2021,May,Drought,Z,22
IOWA,19,2021,May,Drought,Z,21
IOWA,19,2021,May,Drought,Z,14
IOWA,19,2021,May,Drought,Z,3
IOWA,19,2021,May,Drought,Z,1
IOWA,19,2021,May,Drought,Z,13
IOWA,19,2021,May,Drought,Z,2
IOWA,19,2021,May,Drought,Z,20
IOWA,19,2021,May,Drought,Z,12
SOUTH DAKOTA,46,2021,May,Drought,Z,67
CALIFORNIA,6,2021,May,Drought,Z,69
NORTH DAKOTA,38,2021,May,Drought,Z,10
NORTH DAKOTA,38,2021,May,Drought,Z,20
NORTH DAKOTA,38,2021,May,Drought,Z,13
NORTH DAKOTA,38,2021,May,Drought,Z,3
SOUTH DAKOTA,46,2021,May,Drought,Z,6
SOUTH DAKOTA,46,2021,May,Drought,Z,5
SOUTH DAKOTA,46,2021,May,Drought,Z,10
SOUTH DAKOTA,46,2021,May,Drought,Z,17
SOUTH DAKOTA,46,2021,May,Drought,Z,71
TEXAS,48,2021,May,Drought,Z,248
NORTH DAKOTA,38,2021,May,Drought,Z,5
NORTH DAKOTA,38,2021,May,Drought,Z,22
NORTH DAKOTA,38,2021,May,Drought,Z,45
NORTH DAKOTA,38,2021,May,Drought,Z,40
SOUTH DAKOTA,46,2021,May,Drought,Z,36
SOUTH DAKOTA,46,2021,May,Drought,Z,4
SOUTH DAKOTA,46,2021,May,Drought,Z,33
SOUTH DAKOTA,46,2021,May,Drought,Z,34
TEXAS,48,2021,May,Drought,Z,21
TEXAS,48,2021,May,Drought,Z,249
TEXAS,48,2021,May,Drought,Z,252
TEXAS,48,2021,May,Drought,Z,250
MONTANA,30,2021,July,Drought,Z,18
MONTANA,30,2021,July,Drought,Z,62
MONTANA,30,2021,July,Drought,Z,24
MONTANA,30,2021,July,Drought,Z,59
NORTH DAKOTA,38,2021,May,Drought,Z,33
NORTH DAKOTA,38,2021,May,Drought,Z,37
NORTH DAKOTA,38,2021,May,Drought,Z,23
NORTH DAKOTA,38,2021,May,Drought,Z,9
SOUTH DAKOTA,46,2021,May,Drought,Z,15
SOUTH DAKOTA,46,2021,May,Drought,Z,3
SOUTH DAKOTA,46,2021,May,Drought,Z,9
SOUTH DAKOTA,46,2021,May,Drought,Z,16
TEXAS,48,2021,May,Drought,Z,22
TEXAS,48,2021,May,Drought,Z,27
TEXAS,48,2021,May,Drought,Z,353
TEXAS,48,2021,May,Drought,Z,253
TEXAS,48,2021,May,Drought,Z,251
GUAM,98,2021,June,Drought,Z,2
NORTH DAKOTA,38,2021,May,Drought,Z,11
NORTH DAKOTA,38,2021,May,Drought,Z,44
NORTH DAKOTA,38,2021,May,Drought,Z,17
TEXAS,48,2021,May,Drought,Z,28
TEXAS,48,2021,May,Drought,Z,33
TEXAS,48,2021,May,Drought,Z,34
TEXAS,48,2021,May,Drought,Z,254
TEXAS,48,2021,May,Drought,Z,255
TEXAS,48,2021,May,Drought,Z,351
MAINE,23,2021,June,Drought,Z,12
MAINE,23,2021,June,Drought,Z,13
NEW HAMPSHIRE,33,2021,June,Drought,Z,1
MAINE,23,2021,June,Drought,Z,8
MAINE,23,2021,June,Drought,Z,14
NEBRASKA,31,2021,March,Drought,Z,59
NORTH DAKOTA,38,2021,March,Drought,Z,32
NORTH DAKOTA,38,2021,March,Drought,Z,18
NORTH DAKOTA,38,2021,March,Drought,Z,33
NORTH DAKOTA,38,2021,March,Drought,Z,5
NORTH DAKOTA,38,2021,March,Drought,Z,4
NORTH DAKOTA,38,2021,March,Drought,Z,9
NORTH DAKOTA,38,2021,March,Drought,Z,17
NORTH DAKOTA,38,2021,March,Drought,Z,21
COLORADO,8,2021,March,Drought,Z,92
COLORADO,8,2021,March,Drought,Z,91
NORTH DAKOTA,38,2021,March,Drought,Z,10
NORTH DAKOTA,38,2021,March,Drought,Z,11
NORTH DAKOTA,38,2021,March,Drought,Z,3
NORTH DAKOTA,38,2021,March,Drought,Z,12
NORTH DAKOTA,38,2021,March,Drought,Z,22
COLORADO,8,2021,March,Drought,Z,90
KANSAS,20,2021,March,Drought,Z,1
KANSAS,20,2021,March,Drought,Z,13
KANSAS,20,2021,March,Drought,Z,27
CALIFORNIA,6,2021,June,Drought,Z,19
TEXAS,48,2021,March,Drought,Z,353
TEXAS,48,2021,March,Drought,Z,253
TEXAS,48,2021,March,Drought,Z,252
OKLAHOMA,40,2021,March,Drought,Z,14
OKLAHOMA,40,2021,March,Drought,Z,21
OKLAHOMA,40,2021,March,Drought,Z,34
OKLAHOMA,40,2021,March,Drought,Z,33
OKLAHOMA,40,2021,March,Drought,Z,45
KANSAS,20,2021,March,Drought,Z,41
KANSAS,20,2021,March,Drought,Z,42
KANSAS,20,2021,March,Drought,Z,28
KANSAS,20,2021,March,Drought,Z,15
TEXAS,48,2021,March,Drought,Z,255
TEXAS,48,2021,March,Drought,Z,250
TEXAS,48,2021,March,Drought,Z,101
TEXAS,48,2021,March,Drought,Z,144
TEXAS,48,2021,March,Drought,Z,142
TEXAS,48,2021,March,Drought,Z,157
TEXAS,48,2021,March,Drought,Z,143
TEXAS,48,2021,March,Drought,Z,145
TEXAS,48,2021,March,Drought,Z,418
TEXAS,48,2021,March,Drought,Z,423
KANSAS,20,2021,March,Drought,Z,16
KANSAS,20,2021,March,Drought,Z,4
KANSAS,20,2021,March,Drought,Z,3
KANSAS,20,2021,March,Drought,Z,2
TEXAS,48,2021,March,Drought,Z,252
TEXAS,48,2021,March,Drought,Z,353
TEXAS,48,2021,March,Drought,Z,253
TEXAS,48,2021,March,Drought,Z,156
TEXAS,48,2021,March,Drought,Z,159
TEXAS,48,2021,March,Drought,Z,146
TEXAS,48,2021,March,Drought,Z,141
TEXAS,48,2021,March,Drought,Z,130
TEXAS,48,2021,March,Drought,Z,132
TEXAS,48,2021,March,Drought,Z,92
TEXAS,48,2021,March,Drought,Z,91
KANSAS,20,2021,March,Drought,Z,14
NEBRASKA,31,2021,March,Drought,Z,79
NEBRASKA,31,2021,March,Drought,Z,80
NEBRASKA,31,2021,March,Drought,Z,81
TEXAS,48,2021,March,Drought,Z,102
TEXAS,48,2021,March,Drought,Z,103
TEXAS,48,2021,March,Drought,Z,117
TEXAS,48,2021,March,Drought,Z,118
TEXAS,48,2021,March,Drought,Z,251
TEXAS,48,2021,March,Drought,Z,351
TEXAS,48,2021,March,Drought,Z,254
SOUTH DAKOTA,46,2021,March,Drought,Z,3
SOUTH DAKOTA,46,2021,March,Drought,Z,15
SOUTH DAKOTA,46,2021,March,Drought,Z,4
NEBRASKA,31,2021,March,Drought,Z,60
NEBRASKA,31,2021,March,Drought,Z,72
NEBRASKA,31,2021,March,Drought,Z,82
NEBRASKA,31,2021,March,Drought,Z,61
TEXAS,48,2021,March,Drought,Z,248
TEXAS,48,2021,March,Drought,Z,249
TEXAS,48,2021,March,Drought,Z,253
TEXAS,48,2021,March,Drought,Z,248
SOUTH DAKOTA,46,2021,March,Drought,Z,9
SOUTH DAKOTA,46,2021,March,Drought,Z,16
SOUTH DAKOTA,46,2021,March,Drought,Z,34
SOUTH DAKOTA,46,2021,March,Drought,Z,33
NEBRASKA,31,2021,March,Drought,Z,73
NEBRASKA,31,2021,March,Drought,Z,83
KANSAS,20,2021,March,Drought,Z,5
TEXAS,48,2021,March,Drought,Z,249
TEXAS,48,2021,March,Drought,Z,252
TEXAS,48,2021,March,Drought,Z,351
TEXAS,48,2021,March,Drought,Z,255
SOUTH DAKOTA,46,2021,March,Drought,Z,5
SOUTH DAKOTA,46,2021,March,Drought,Z,10
SOUTH DAKOTA,46,2021,March,Drought,Z,17
SOUTH DAKOTA,46,2021,March,Drought,Z,36
CALIFORNIA,6,2021,June,Drought,Z,17
TEXAS,48,2021,July,Drought,Z,16
TEXAS,48,2021,March,Drought,Z,248
TEXAS,48,2021,March,Drought,Z,252
TEXAS,48,2021,March,Drought,Z,253
TEXAS,48,2021,March,Drought,Z,256
OKLAHOMA,40,2021,March,Drought,Z,3
TEXAS,48,2021,March,Drought,Z,16
TEXAS,48,2021,March,Drought,Z,239
TEXAS,48,2021,March,Drought,Z,229
TEXAS,48,2021,March,Drought,Z,240
TEXAS,48,2021,March,Drought,Z,230
TEXAS,48,2021,March,Drought,Z,231
NEBRASKA,31,2021,March,Drought,Z,4
TEXAS,48,2021,March,Drought,Z,248
TEXAS,48,2021,March,Drought,Z,250
TEXAS,48,2021,March,Drought,Z,251
TEXAS,48,2021,March,Drought,Z,17
TEXAS,48,2021,March,Drought,Z,18
TEXAS,48,2021,March,Drought,Z,241
TEXAS,48,2021,March,Drought,Z,233
TEXAS,48,2021,March,Drought,Z,232
TEXAS,48,2021,March,Drought,Z,234
TEXAS,48,2021,March,Drought,Z,244
TEXAS,48,2021,March,Drought,Z,243
TEXAS,48,2021,March,Drought,Z,242
CALIFORNIA,6,2021,June,Drought,Z,16
TEXAS,48,2021,March,Drought,Z,351
TEXAS,48,2021,March,Drought,Z,254
TEXAS,48,2021,March,Drought,Z,255
TEXAS,48,2021,March,Drought,Z,15
TEXAS,48,2021,March,Drought,Z,342
TEXAS,48,2021,March,Drought,Z,343
TEXAS,48,2021,March,Drought,Z,246
MAINE,23,2021,June,Drought,Z,7
ARIZONA,4,2021,May,Drought,Z,505
ARIZONA,4,2021,May,Drought,Z,512
ARIZONA,4,2021,May,Drought,Z,510
CALIFORNIA,6,2021,June,Drought,Z,68
CALIFORNIA,6,2021,June,Drought,Z,15
TEXAS,48,2021,May,Drought,Z,157
